"LocID" "Location" "VarID" "Variant" "Time" "MidPeriod" "SexID" "Sex" "AgeGrpStart" "AgeGrpSpan" "mx" "qx" "px" "lx" "dx" "Lx" "Sx" "Tx" "ex" "ax"
"138893" 356 "India" 2 "Medium" "1980-1985" 1983 2 "Female" 60 5 0.02920424 0.13657701 0.86342299 61564 8408 287913 0.83512551 957169 15.547 2.632216
"138894" 356 "India" 2 "Medium" "1980-1985" 1983 3 "Both" 60 5 0.03244283 0.15055153 0.84944847 60424 9097 280398 0.82070351 903220 14.948 2.612229
"138895" 356 "India" 2 "Medium" "1980-1985" 1983 1 "Male" 65 5 0.05084517 0.2260265 0.7739735 49666 11226 220785 0.73505168 581338 11.705 2.546253
"138896" 356 "India" 2 "Medium" "1980-1985" 1983 2 "Female" 65 5 0.04348117 0.19668035 0.80331965 53156 10455 240444 0.76467264 669256 12.59 2.576502
"138897" 356 "India" 2 "Medium" "1980-1985" 1983 3 "Both" 65 5 0.04723569 0.21178046 0.78821954 51327 10870 230124 0.74955609 622821 12.134 2.561079
"138898" 356 "India" 2 "Medium" "1980-1985" 1983 1 "Male" 70 5 0.07361278 0.31078118 0.68921882 38440 11947 162289 0.6432781 360553 9.38 2.496106
"138899" 356 "India" 2 "Medium" "1980-1985" 1983 2 "Female" 70 5 0.06512679 0.28041846 0.71958154 42701 11974 183861 0.67455249 428812 10.042 2.524169
"138900" 356 "India" 2 "Medium" "1980-1985" 1983 3 "Both" 70 5 0.0693724 0.29577355 0.70422645 40457 11966 172491 0.65883566 392698 9.707 2.510129
"138901" 356 "India" 2 "Medium" "1980-1985" 1983 1 "Male" 75 5 0.10419073 0.41055577 0.58944423 26494 10877 104397 0.54267465 198264 7.483 2.41917
"138902" 356 "India" 2 "Medium" "1980-1985" 1983 2 "Female" 75 5 0.09365411 0.37801542 0.62198458 30727 11615 124024 0.57243315 244952 7.972 2.450614
"138903" 356 "India" 2 "Medium" "1980-1985" 1983 3 "Both" 75 5 0.09884455 0.3942667 0.6057333 28491 11233 113643 0.55775693 220207 7.729 2.435124
"138904" 356 "India" 2 "Medium" "1980-1985" 1983 1 "Male" 80 5 0.14156248 0.51355633 0.48644367 15617 8020 56653 0.44636532 93868 6.011 2.327988
"138905" 356 "India" 2 "Medium" "1980-1985" 1983 2 "Female" 80 5 0.13108223 0.48693572 0.51306428 19112 9306 70995 0.46979456 120928 6.327 2.360503
"138906" 356 "India" 2 "Medium" "1980-1985" 1983 3 "Both" 80 5 0.13609793 0.49986463 0.50013537 17258 8627 63385 0.45859071 106564 6.175 2.344942
"138907" 356 "India" 2 "Medium" "1980-1985" 1983 1 "Male" 85 15 0.20413121 NA NA 7597 7597 37214 NA 37214 4.899 4.89881
"138908" 356 "India" 2 "Medium" "1980-1985" 1983 2 "Female" 85 15 0.19637524 NA NA 9806 9806 49933 NA 49933 5.092 5.092292
"138909" 356 "India" 2 "Medium" "1980-1985" 1983 3 "Both" 85 15 0.19989737 NA NA 8631 8631 43178 NA 43178 5.003 5.002567
"138910" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 0 1 0.091303 0.0857372 0.9142628 100000 8574 93904 0.90235022 5764946 57.649 0.288994
"138911" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 0 1 0.090847 0.08546181 0.91453819 100000 8546 94072 0.89863644 5803255 58.033 0.306385
"138912" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 0 1 0.09108271 0.08560445 0.91439555 100000 8560 93985 0.90055388 5783121 57.831 0.297396
"138913" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 1 4 0.009061 0.03540813 0.96459187 91426 3237 357271 0.97065389 5671042 62.029 1.394674
"138914" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 1 4 0.011378 0.04419705 0.95580295 91454 4042 355246 0.96405342 5709183 62.427 1.385125
"138915" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 1 4 0.01018032 0.03966733 0.96033267 91440 3627 356292 0.96745885 5689136 62.217 1.390061
"138916" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 5 5 0.00274959 0.01365411 0.98634589 88189 1204 437935 0.98935374 5313771 60.254 2.5
"138917" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 5 5 0.00359435 0.0178117 0.9821883 87412 1557 433167 0.98669108 5353937 61.25 2.5
"138918" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 5 5 0.00315643 0.01565861 0.98434139 87812 1375 435624 0.98807144 5332844 60.73 2.5
"138919" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 10 5 0.00152515 0.00759678 0.99240322 86985 661 433273 0.99165983 4875836 56.054 2.5
"138920" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 10 5 0.00175254 0.00872449 0.99127551 85855 749 427402 0.98902402 4920770 57.315 2.5
"138921" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 10 5 0.00163449 0.00813917 0.99186083 86437 704 430428 0.99038362 4897220 56.656 2.5
"138922" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 15 5 0.00190157 0.00946463 0.99053537 86324 817 429659 0.98904992 4442563 51.464 2.599154
"138923" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 15 5 0.00283164 0.01406441 0.98593559 85106 1197 422711 0.98375289 4493368 52.797 2.645247
"138924" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 15 5 0.00234739 0.01167178 0.98832822 85734 1001 426289 0.98653257 4466792 52.101 2.621248
"138925" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 20 5 0.00250189 0.01243394 0.98756606 85507 1063 424954 0.98692881 4012904 46.931 2.572189
"138926" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 20 5 0.00362034 0.01794199 0.98205801 83909 1505 415843 0.98197294 4070657 48.513 2.541294
"138927" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 20 5 0.00303543 0.01506544 0.98493456 84733 1277 420548 0.98457374 4040503 47.685 2.557451
"138928" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 25 5 0.00275717 0.01369376 0.98630624 84444 1156 419399 0.98475074 3587950 42.489 2.561361
"138929" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 25 5 0.00357966 0.01773885 0.98226115 82403 1462 408346 0.9823976 3654815 44.353 2.488935
"138930" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 25 5 0.00314734 0.01561518 0.98438482 83457 1303 414060 0.98362274 3619955 43.375 2.527003
"138931" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 30 5 0.00345268 0.01712104 0.98287896 83288 1426 413004 0.98069045 3168551 38.044 2.592028
"138932" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 30 5 0.00355819 0.01763492 0.98236508 80942 1427 401159 0.98159289 3246468 40.109 2.513171
"138933" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 30 5 0.00350247 0.01736363 0.98263637 82153 1426 407279 0.98111063 3205895 39.023 2.554818
"138934" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 35 5 0.00443916 0.02196375 0.97803625 81862 1798 405029 0.97363786 2755547 33.661 2.620245
"138935" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 35 5 0.00395141 0.01956838 0.98043162 79514 1556 393774 0.97831898 2845310 35.784 2.559796
"138936" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 35 5 0.00420696 0.02082381 0.97917619 80727 1681 399586 0.97588174 2798616 34.668 2.591467
"138937" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 40 5 0.00642834 0.03166266 0.96833734 80064 2535 394352 0.96141184 2350518 29.358 2.646467
"138938" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 40 5 0.0049322 0.02437287 0.97562713 77958 1900 385237 0.97163431 2451535 31.447 2.602991
"138939" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 40 5 0.00570313 0.02813462 0.97186538 79046 2224 389949 0.9663969 2399030 30.35 2.625393
"138940" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 45 5 0.00956193 0.04676024 0.95323976 77529 3625 379134 0.941894 1956166 25.232 2.653008
"138941" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 45 5 0.00680565 0.03349301 0.96650699 76058 2547 374309 0.95747567 2066299 27.167 2.651876
"138942" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 45 5 0.00821195 0.0402832 0.9597168 76822 3095 376845 0.94953498 2009081 26.152 2.652454
"138943" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 50 5 0.0147431 0.0712394 0.9287606 73903 5265 357104 0.91352744 1577032 21.339 2.642439
"138944" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 50 5 0.01094463 0.05335911 0.94664089 73511 3922 358392 0.93435786 1691989 23.017 2.664274
"138945" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 50 5 0.01287181 0.06247191 0.93752809 73727 4606 357828 0.92369877 1632236 22.139 2.653196
"138946" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 55 5 0.02195349 0.10434044 0.89565956 68638 7162 326225 0.87038888 1219928 17.773 2.630788
"138947" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 55 5 0.01670508 0.08038667 0.91961333 69588 5594 334867 0.89574273 1333597 19.164 2.662647
"138948" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 55 5 0.01938767 0.09270797 0.90729203 69121 6408 330525 0.88266174 1274408 18.437 2.646363
"138949" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 60 5 0.0344013 0.15888918 0.84111082 61477 9768 283942 0.81104582 893703 14.537 2.600196
"138950" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 60 5 0.02823616 0.13234849 0.86765151 63994 8470 299954 0.83909269 998731 15.607 2.636535
"138951" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 60 5 0.03140432 0.14609251 0.85390749 62713 9162 291742 0.8246185 943883 15.051 2.617861
"138952" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 65 5 0.05009302 0.22309452 0.77690548 51709 11536 230290 0.73845148 609761 11.792 2.550835
"138953" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 65 5 0.0426678 0.19340969 0.80659031 55525 10739 251689 0.76650729 698776 12.585 2.58502
"138954" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 65 5 0.04645005 0.20867332 0.79132668 53551 11175 240576 0.75219457 652141 12.178 2.567607
"138955" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 70 5 0.07245971 0.30673407 0.69326593 40173 12322 170058 0.6465795 379471 9.446 2.500008
"138956" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 70 5 0.06506441 0.28027526 0.71972474 44786 12552 192922 0.67355274 447087 9.983 2.529781
"138957" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 70 5 0.06876411 0.29364119 0.70635881 42377 12444 180960 0.66006074 411566 9.712 2.514886
"138958" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 75 5 0.10339102 0.4081975 0.5918025 27850 11368 109956 0.54471699 209413 7.519 2.423047
"138959" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 75 5 0.09435254 0.38036459 0.61963541 32233 12260 129943 0.56816007 254165 7.885 2.453266
"138960" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 75 5 0.09877534 0.39415062 0.60584938 29933 11798 119444 0.55664062 230606 7.704 2.438479
"138961" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 80 5 0.1408318 0.51177889 0.48822111 16482 8435 59895 0.44791192 99456 6.034 2.330825
"138962" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 80 5 0.13356384 0.49370765 0.50629235 19973 9861 73828 0.46184112 124222 6.22 2.359605
"138963" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 80 5 0.13705859 0.50249321 0.49750679 18135 9113 66488 0.45513992 111162 6.13 2.345766
"138964" 356 "India" 2 "Medium" "1985-1990" 1988 1 "Male" 85 15 0.20340087 NA NA 8047 8047 39561 NA 39561 4.916 4.9164
"138965" 356 "India" 2 "Medium" "1985-1990" 1988 2 "Female" 85 15 0.20066321 NA NA 10112 10112 50394 NA 50394 4.983 4.983474
"138966" 356 "India" 2 "Medium" "1985-1990" 1988 3 "Both" 85 15 0.20195758 NA NA 9022 9022 44674 NA 44674 4.952 4.951535
"138967" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 0 1 0.080197 0.07570514 0.92429486 100000 7571 94399 0.91364302 5860172 58.602 0.260152
"138968" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 0 1 0.080077 0.0756951 0.9243049 100000 7570 94528 0.91028905 5998060 59.981 0.277085
"138969" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 0 1 0.08013958 0.07570038 0.92429962 100000 7570 94461 0.91204171 5925329 59.253 0.268254
"138970" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 1 4 0.007817 0.03065101 0.96934899 92429 2833 362423 0.97479698 5765773 62.38 1.4249
"138971" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 1 4 0.009715 0.03790298 0.96209702 92430 3503 360617 0.96968499 5903533 63.87 1.400995
"138972" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 1 4 0.00872513 0.03413029 0.96586971 92430 3155 361560 0.97233581 5830868 63.084 1.413463
"138973" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 5 5 0.00240185 0.01193759 0.98806241 89596 1070 445308 0.99045811 5403350 60.308 2.5
"138974" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 5 5 0.00298059 0.01479272 0.98520728 88927 1315 441347 0.98863403 5542916 62.331 2.5
"138975" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 5 5 0.00268025 0.01331206 0.98668794 89275 1188 443405 0.98958047 5469308 61.263 2.5
"138976" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 10 5 0.00142853 0.00711724 0.99288276 88527 630 441059 0.9920232 4958042 56.006 2.5
"138977" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 10 5 0.0015838 0.00788776 0.99211224 87612 691 436330 0.9900727 5101569 58.229 2.5
"138978" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 10 5 0.00150322 0.00748797 0.99251203 88087 660 438785 0.99107899 5025903 57.056 2.5
"138979" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 15 5 0.00185972 0.0092575 0.9907425 87897 814 437541 0.98919335 4516983 51.39 2.612068
"138980" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 15 5 0.00256386 0.0127425 0.9872575 86921 1108 431999 0.9851636 4665239 53.672 2.648997
"138981" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 15 5 0.00219789 0.0109325 0.9890675 87427 956 434871 0.98727583 4587117 52.468 2.629804
"138982" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 20 5 0.00249221 0.01238656 0.98761344 87083 1079 432813 0.98661262 4079442 46.845 2.586911
"138983" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 20 5 0.00332228 0.01647687 0.98352313 85813 1414 425590 0.9835422 4233240 49.331 2.542084
"138984" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 20 5 0.00288913 0.01434473 0.98565527 86471 1240 429338 0.98514357 4152247 48.019 2.565476
"138985" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 25 5 0.00289366 0.01436725 0.98563275 86004 1236 427018 0.98408613 3646629 42.4 2.569023
"138986" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 25 5 0.00324379 0.01608787 0.98391213 84399 1358 418585 0.98398277 3807650 45.115 2.488631
"138987" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 25 5 0.00306033 0.0151869 0.9848131 85231 1294 422959 0.98402322 3722909 43.68 2.530754
"138988" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 30 5 0.00357305 0.01771259 0.98228741 84769 1501 420223 0.98003301 3219611 37.981 2.588301
"138989" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 30 5 0.00324956 0.01611766 0.98388234 83041 1338 411881 0.98317644 3389065 40.812 2.515365
"138990" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 30 5 0.00341968 0.01695656 0.98304344 83937 1423 416202 0.98151176 3299950 39.315 2.553722
"138991" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 35 5 0.00458182 0.02266127 0.97733873 83267 1887 411832 0.97325761 2799388 33.619 2.612903
"138992" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 35 5 0.00360741 0.01787976 0.98212024 81703 1461 404951 0.98016085 2977184 36.439 2.561204
"138993" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 35 5 0.0041215 0.0204047 0.9795953 82513 1684 408507 0.97653028 2883748 34.949 2.58848
"138994" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 40 5 0.00643125 0.03167554 0.96832446 81380 2578 400819 0.96138306 2387556 29.338 2.640214
"138995" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 40 5 0.00451937 0.02235508 0.97764492 80242 1794 396918 0.97380986 2572233 32.056 2.607105
"138996" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 40 5 0.00551817 0.02723386 0.97276614 80830 2201 398919 0.96738803 2475242 30.623 2.624401
"138997" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 45 5 0.00957768 0.04683435 0.95316565 78803 3691 385340 0.94226575 1986737 25.212 2.650144
"138998" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 45 5 0.00631095 0.03109471 0.96890529 78448 2439 386522 0.96049239 2175315 27.729 2.655636
"138999" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 45 5 0.00798459 0.03918853 0.96081147 78628 3081 385910 0.95119672 2076322 26.407 2.652822
"139000" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 50 5 0.01455067 0.07033832 0.92966168 75112 5283 363093 0.91453237 1601397 21.32 2.640364
"139001" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 50 5 0.01016078 0.04962853 0.95037147 76009 3772 371252 0.9384045 1788793 23.534 2.669107
"139002" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 50 5 0.012381 0.06015806 0.93984194 75547 4545 367076 0.92631774 1690413 22.376 2.65457
"139003" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 55 5 0.02172992 0.10333358 0.89666642 69829 7216 332060 0.87149747 1238304 17.733 2.632505
"139004" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 55 5 0.01573063 0.07586597 0.92413403 72237 5480 348384 0.90231812 1417541 19.624 2.664545
"139005" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 55 5 0.01873798 0.0897359 0.9102641 71002 6371 340029 0.88670832 1323337 18.638 2.648484
"139006" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 60 5 0.03415666 0.15786793 0.84213207 62613 9885 289390 0.81071117 906243 14.474 2.60482
"139007" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 60 5 0.02619732 0.12336232 0.87663768 66756 8235 314353 0.84884186 1069157 16.016 2.640826
"139008" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 60 5 0.03020189 0.14089347 0.85910653 64631 9106 301507 0.82943113 983308 15.214 2.62271
"139009" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 65 5 0.05057163 0.22501493 0.77498507 52728 11865 234612 0.73631157 616853 11.699 2.553186
"139010" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 65 5 0.04018716 0.18323971 0.81676029 58521 10723 266836 0.77655867 754804 12.898 2.596908
"139011" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 65 5 0.0454186 0.2045615 0.7954385 55525 11358 250079 0.75611412 681801 12.279 2.574882
"139012" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 70 5 0.07311018 0.30906551 0.69093449 40864 12630 172747 0.64289882 382242 9.354 2.500186
"139013" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 70 5 0.06234533 0.27028124 0.72971876 47798 12919 207214 0.68377161 487967 10.209 2.540443
"139014" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 70 5 0.06770543 0.28986405 0.71013595 44167 12802 189088 0.66331122 431722 9.775 2.520398
"139015" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 75 5 0.10514978 0.41360598 0.58639402 28234 11678 111059 0.53869702 209495 7.42 2.421444
"139016" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 75 5 0.09102456 0.36976524 0.63023476 34879 12897 141687 0.57775908 280753 8.049 2.463953
"139017" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 75 5 0.09790752 0.39152793 0.60847207 31364 12280 125424 0.55858519 242634 7.736 2.443239
"139018" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 80 5 0.14350855 0.51857462 0.48142538 16556 8586 59827 0.441079 98436 5.945 2.326412
"139019" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 80 5 0.130309 0.48527322 0.51472678 21982 10667 81861 0.46940336 139066 6.326 2.370593
"139020" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 80 5 0.13658024 0.50139886 0.49860114 19084 9569 70060 0.45577269 117209 6.142 2.349602
"139021" 356 "India" 2 "Medium" "1990-1995" 1993 1 "Male" 85 15 0.20644722 NA NA 7971 7971 38609 NA 38609 4.844 4.843853
"139022" 356 "India" 2 "Medium" "1990-1995" 1993 2 "Female" 85 15 0.19779145 NA NA 11315 11315 57205 NA 57205 5.056 5.05583
"139023" 356 "India" 2 "Medium" "1990-1995" 1993 3 "Both" 85 15 0.2018152 NA NA 9515 9515 47149 NA 47149 4.955 4.955028
"139024" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 0 1 0.070422 0.06682036 0.93317964 100000 6682 94886 0.92473096 6019518 60.195 0.234609
"139025" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 0 1 0.070739 0.06718205 0.93281795 100000 6718 94972 0.92161069 6221450 62.214 0.251546
"139026" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 0 1 0.07057302 0.06699251 0.93300749 100000 6699 94927 0.923251 6115323 61.153 0.242678
"139027" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 1 4 0.006185 0.02435611 0.97564389 93318 2273 367480 0.97973371 5924633 63.489 1.45167
"139028" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 1 4 0.007712 0.03024501 0.96975499 93282 2821 365834 0.97580286 6126478 65.677 1.414829
"139029" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 1 4 0.00691249 0.02716809 0.97283191 93301 2535 366699 0.97784668 6020397 64.527 1.434119
"139030" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 5 5 0.00196952 0.00979936 0.99020064 91045 892 452995 0.99192228 5557153 61.037 2.5
"139031" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 5 5 0.00235492 0.01170568 0.98829432 90460 1059 449655 0.99068185 5760644 63.681 2.5
"139032" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 5 5 0.00215399 0.01071224 0.98928776 90766 972 451399 0.99132791 5653698 62.289 2.5
"139033" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 10 5 0.00127184 0.00633904 0.99366096 90153 571 449336 0.9927254 5104158 56.617 2.5
"139034" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 10 5 0.00138525 0.00690233 0.99309767 89402 617 445465 0.99126611 5310989 59.406 2.5
"139035" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 10 5 0.00132635 0.00660984 0.99339016 89794 594 447484 0.99202032 5202299 57.936 2.5
"139036" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 15 5 0.00173849 0.00865672 0.99134328 89581 775 446067 0.98977373 4654822 51.962 2.627238
"139037" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 15 5 0.00226488 0.0112645 0.9887355 88785 1000 441575 0.98686021 4865524 54.802 2.652317
"139038" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 15 5 0.00199148 0.00991083 0.99008917 89200 884 443914 0.98838521 4754814 53.305 2.639292
"139039" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 20 5 0.00238356 0.01185003 0.98814997 88806 1052 441506 0.98687808 4208755 47.393 2.601347
"139040" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 20 5 0.00294365 0.01461263 0.98538737 87784 1283 435772 0.98536945 4423949 50.396 2.544685
"139041" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 20 5 0.00265206 0.01317553 0.98682447 88316 1164 438758 0.9861472 4310901 48.812 2.574184
"139042" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 25 5 0.00289595 0.01437891 0.98562109 87754 1262 435712 0.98406625 3767249 42.93 2.578172
"139043" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 25 5 0.00289055 0.01434877 0.98565123 86502 1241 429397 0.98562571 3988177 46.105 2.493241
"139044" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 25 5 0.00289337 0.01436451 0.98563549 87152 1252 432680 0.98479816 3872143 44.43 2.537608
"139045" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 30 5 0.00357076 0.01770147 0.98229853 86492 1531 428770 0.97989644 3331537 38.519 2.590262
"139046" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 30 5 0.00293326 0.01456042 0.98543958 85260 1241 423225 0.98470757 3558780 41.74 2.520854
"139047" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 30 5 0.00326713 0.01620631 0.98379369 85901 1392 426102 0.98217735 3439463 40.04 2.557204
"139048" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 35 5 0.00462872 0.02289003 0.97710997 84961 1945 420150 0.97350783 2902767 34.166 2.606886
"139049" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 35 5 0.00328996 0.01631891 0.98368109 84019 1371 416752 0.98198278 3135556 37.32 2.562046
"139050" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 35 5 0.00399257 0.01977224 0.98022776 84508 1671 418508 0.97752545 3013361 35.658 2.585579
"139051" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 40 5 0.00624711 0.03077946 0.96922054 83016 2555 409019 0.96291621 2482618 29.905 2.627991
"139052" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 40 5 0.00408301 0.02021767 0.97978233 82648 1671 409244 0.97613432 2718803 32.896 2.608602
"139053" 356 "India" 2 "Medium" "1995-2000" 1998 3 "Both" 40 5 0.00522039 0.02578145 0.97421855 82838 2136 409102 0.96922977 2594853 31.325 2.618792
"139054" 356 "India" 2 "Medium" "1995-2000" 1998 1 "Male" 45 5 0.00910761 0.04458121 0.95541879 80461 3587 393851 0.94550776 2073599 25.772 2.64347
"139055" 356 "India" 2 "Medium" "1995-2000" 1998 2 "Female" 45 5 0.00577186 0.02847383 0.97152617 80977 2306 399477 0.96429274 2309560 28.521 2.654517
